,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
61,"Carmit Oron, CEO of #Salicrop: ""#Climate change, rising transportation prices, severe droughts and heat stress in Europe together with the war in the Ukraine have made headlines concerning the #global shortage of #crop #yield and the need for countries to act for #food security. https://t.co/TBE7MdziPC",Carmit Oron CEO of Salicrop Climate change rising transportation prices severe droughts and heat stress in Europe together with the war in the Ukraine have made headlines concerning the global shortage of crop yield and the need for countries to act for food security httpstcoTBEMdziPC,"['carmit', 'oron', 'ceo', 'of', 'salicrop', 'climate', 'change', 'rising', 'transportation', 'prices', 'severe', 'droughts', 'and', 'heat', 'stress', 'in', 'europe', 'together', 'with', 'the', 'war', 'in', 'the', 'ukraine', 'have', 'made', 'headlines', 'concerning', 'the', 'global', 'shortage', 'of', 'crop', 'yield', 'and', 'the', 'need', 'for', 'countries', 'to', 'act', 'for', 'food', 'security', 'httpstcotbemdzipc']","['carmit', 'oron', 'ceo', 'salicrop', 'climate', 'change', 'rising', 'transportation', 'prices', 'severe', 'droughts', 'heat', 'stress', 'europe', 'together', 'war', 'ukraine', 'made', 'headlines', 'concerning', 'global', 'shortage', 'crop', 'yield', 'need', 'countries', 'act', 'food', 'security', 'httpstcotbemdzipc']","['carmit', 'oron', 'ceo', 'salicrop', 'climat', 'chang', 'rise', 'transport', 'price', 'sever', 'drought', 'heat', 'stress', 'europ', 'togeth', 'war', 'ukrain', 'made', 'headlin', 'concern', 'global', 'shortag', 'crop', 'yield', 'need', 'countri', 'act', 'food', 'secur', 'httpstcotbemdzipc']","['carmit', 'oron', 'ceo', 'salicrop', 'climate', 'change', 'rising', 'transportation', 'price', 'severe', 'drought', 'heat', 'stress', 'europe', 'together', 'war', 'ukraine', 'made', 'headline', 'concerning', 'global', 'shortage', 'crop', 'yield', 'need', 'country', 'act', 'food', 'security', 'httpstcotbemdzipc']"
62,"RT @OceanicGlobal: Listening, learning &amp; sharing knowledge is essential for taking action to protect our planet. We are sharing our favorit…",RT OceanicGlobal Listening learning amp sharing knowledge is essential for taking action to protect our planet We are sharing our favorit…,"['rt', 'oceanicglobal', 'listening', 'learning', 'amp', 'sharing', 'knowledge', 'is', 'essential', 'for', 'taking', 'action', 'to', 'protect', 'our', 'planet', 'we', 'are', 'sharing', 'our', 'favorit', '']","['rt', 'oceanicglobal', 'listening', 'learning', 'amp', 'sharing', 'knowledge', 'essential', 'taking', 'action', 'protect', 'planet', 'sharing', 'favorit', '']","['rt', 'oceanicglob', 'listen', 'learn', 'amp', 'share', 'knowledg', 'essenti', 'take', 'action', 'protect', 'planet', 'share', 'favorit', '']","['rt', 'oceanicglobal', 'listening', 'learning', 'amp', 'sharing', 'knowledge', 'essential', 'taking', 'action', 'protect', 'planet', 'sharing', 'favorit', '']"
63,"RT @NorthernComd_IA: #Climate may change; Adversaries may change; Places may change, but responsibility of protecting the #Country never ch…",RT NorthernComdIA Climate may change Adversaries may change Places may change but responsibility of protecting the Country never ch…,"['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversaries', 'may', 'change', 'places', 'may', 'change', 'but', 'responsibility', 'of', 'protecting', 'the', 'country', 'never', 'ch', '']","['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversaries', 'may', 'change', 'places', 'may', 'change', 'responsibility', 'protecting', 'country', 'never', 'ch', '']","['rt', 'northerncomdia', 'climat', 'may', 'chang', 'adversari', 'may', 'chang', 'place', 'may', 'chang', 'respons', 'protect', 'countri', 'never', 'ch', '']","['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversary', 'may', 'change', 'place', 'may', 'change', 'responsibility', 'protecting', 'country', 'never', 'ch', '']"
64,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
65,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
66,"RT @ArdwickClimate: We met with @sheencr from @OfficialUoM to discuss their contributions to the 2nd October, including monitoring the air…",RT ArdwickClimate We met with sheencr from OfficialUoM to discuss their contributions to the nd October including monitoring the air…,"['rt', 'ardwickclimate', 'we', 'met', 'with', 'sheencr', 'from', 'officialuom', 'to', 'discuss', 'their', 'contributions', 'to', 'the', 'nd', 'october', 'including', 'monitoring', 'the', 'air', '']","['rt', 'ardwickclimate', 'met', 'sheencr', 'officialuom', 'discuss', 'contributions', 'nd', 'october', 'including', 'monitoring', 'air', '']","['rt', 'ardwickclim', 'met', 'sheencr', 'officialuom', 'discuss', 'contribut', 'nd', 'octob', 'includ', 'monitor', 'air', '']","['rt', 'ardwickclimate', 'met', 'sheencr', 'officialuom', 'discus', 'contribution', 'nd', 'october', 'including', 'monitoring', 'air', '']"
67,"RT @EarthKeeper22: When you have to carry your own #water, you #understand the #value of every drop... 🦋LJC

#Climate #FossilFuels #Frackin…","RT EarthKeeper When you have to carry your own water you understand the value of every drop 🦋LJC

Climate FossilFuels Frackin…","['rt', 'earthkeeper', 'when', 'you', 'have', 'to', 'carry', 'your', 'own', 'water', 'you', 'understand', 'the', 'value', 'of', 'every', 'drop', 'ljc', 'climate', 'fossilfuels', 'frackin', '']","['rt', 'earthkeeper', 'carry', 'water', 'understand', 'value', 'every', 'drop', 'ljc', 'climate', 'fossilfuels', 'frackin', '']","['rt', 'earthkeep', 'carri', 'water', 'understand', 'valu', 'everi', 'drop', 'ljc', 'climat', 'fossilfuel', 'frackin', '']","['rt', 'earthkeeper', 'carry', 'water', 'understand', 'value', 'every', 'drop', 'ljc', 'climate', 'fossilfuels', 'frackin', '']"
68,"FYI,  global standard for #biodiversity is being created to promote the integration of biodiversity in tree-planting programs, which primarily concentrate on carbon sequestration and improving livelihoods. #shambasystem #conservation #climate  https://t.co/iadmypq9Ny",FYI  global standard for biodiversity is being created to promote the integration of biodiversity in treeplanting programs which primarily concentrate on carbon sequestration and improving livelihoods shambasystem conservation climate  httpstcoiadmypqNy,"['fyi', 'global', 'standard', 'for', 'biodiversity', 'is', 'being', 'created', 'to', 'promote', 'the', 'integration', 'of', 'biodiversity', 'in', 'treeplanting', 'programs', 'which', 'primarily', 'concentrate', 'on', 'carbon', 'sequestration', 'and', 'improving', 'livelihoods', 'shambasystem', 'conservation', 'climate', 'httpstcoiadmypqny']","['fyi', 'global', 'standard', 'biodiversity', 'created', 'promote', 'integration', 'biodiversity', 'treeplanting', 'programs', 'primarily', 'concentrate', 'carbon', 'sequestration', 'improving', 'livelihoods', 'shambasystem', 'conservation', 'climate', 'httpstcoiadmypqny']","['fyi', 'global', 'standard', 'biodivers', 'creat', 'promot', 'integr', 'biodivers', 'treeplant', 'program', 'primarili', 'concentr', 'carbon', 'sequestr', 'improv', 'livelihood', 'shambasystem', 'conserv', 'climat', 'httpstcoiadmypqni']","['fyi', 'global', 'standard', 'biodiversity', 'created', 'promote', 'integration', 'biodiversity', 'treeplanting', 'program', 'primarily', 'concentrate', 'carbon', 'sequestration', 'improving', 'livelihood', 'shambasystem', 'conservation', 'climate', 'httpstcoiadmypqny']"
69,"RT @MikeHudema: Keep in mind, the heatwaves, wildfires, droughts happening across the world are within ""safe"" climate change of 1.2°C warmi…",RT MikeHudema Keep in mind the heatwaves wildfires droughts happening across the world are within safe climate change of °C warmi…,"['rt', 'mikehudema', 'keep', 'in', 'mind', 'the', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'the', 'world', 'are', 'within', 'safe', 'climate', 'change', 'of', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwav', 'wildfir', 'drought', 'happen', 'across', 'world', 'within', 'safe', 'climat', 'chang', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfire', 'drought', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']"
70,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
71,"RT @gathertonourish: this is devastating. those dunes were home to endangered plovers, and so much wildlife took shelter there. i cannot ev…",RT gathertonourish this is devastating those dunes were home to endangered plovers and so much wildlife took shelter there i cannot ev…,"['rt', 'gathertonourish', 'this', 'is', 'devastating', 'those', 'dunes', 'were', 'home', 'to', 'endangered', 'plovers', 'and', 'so', 'much', 'wildlife', 'took', 'shelter', 'there', 'i', 'cannot', 'ev', '']","['rt', 'gathertonourish', 'devastating', 'dunes', 'home', 'endangered', 'plovers', 'much', 'wildlife', 'took', 'shelter', 'cannot', 'ev', '']","['rt', 'gathertonourish', 'devast', 'dune', 'home', 'endang', 'plover', 'much', 'wildlif', 'took', 'shelter', 'cannot', 'ev', '']","['rt', 'gathertonourish', 'devastating', 'dune', 'home', 'endangered', 'plover', 'much', 'wildlife', 'took', 'shelter', 'cannot', 'ev', '']"
72,"RT @MikeHudema: Keep in mind, the heatwaves, wildfires, droughts happening across the world are within ""safe"" climate change of 1.2°C warmi…",RT MikeHudema Keep in mind the heatwaves wildfires droughts happening across the world are within safe climate change of °C warmi…,"['rt', 'mikehudema', 'keep', 'in', 'mind', 'the', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'the', 'world', 'are', 'within', 'safe', 'climate', 'change', 'of', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwav', 'wildfir', 'drought', 'happen', 'across', 'world', 'within', 'safe', 'climat', 'chang', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfire', 'drought', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']"
73,"RT @MikeHudema: Last year the world's largest iceberg, 8 times the size of New York, containing a trillion tons of ice, melted completely.…",RT MikeHudema Last year the worlds largest iceberg  times the size of New York containing a trillion tons of ice melted completely…,"['rt', 'mikehudema', 'last', 'year', 'the', 'worlds', 'largest', 'iceberg', 'times', 'the', 'size', 'of', 'new', 'york', 'containing', 'a', 'trillion', 'tons', 'of', 'ice', 'melted', 'completely', '']","['rt', 'mikehudema', 'last', 'year', 'worlds', 'largest', 'iceberg', 'times', 'size', 'new', 'york', 'containing', 'trillion', 'tons', 'ice', 'melted', 'completely', '']","['rt', 'mikehudema', 'last', 'year', 'world', 'largest', 'iceberg', 'time', 'size', 'new', 'york', 'contain', 'trillion', 'ton', 'ice', 'melt', 'complet', '']","['rt', 'mikehudema', 'last', 'year', 'world', 'largest', 'iceberg', 'time', 'size', 'new', 'york', 'containing', 'trillion', 'ton', 'ice', 'melted', 'completely', '']"
74,"The #scientists learned from the #Botswana #diamond that the rock has a sizable amount of water at a depth of more than 600 kilometres.
Share your #manuscript @ https://t.co/SLFVDmdAcC for publishing in our journal.
#article #research #ecology #geochemical 
#climate #global #news https://t.co/Z9yQHgiHhH","The scientists learned from the Botswana diamond that the rock has a sizable amount of water at a depth of more than  kilometres
Share your manuscript  httpstcoSLFVDmdAcC for publishing in our journal
article research ecology geochemical 
climate global news httpstcoZyQHgiHhH","['the', 'scientists', 'learned', 'from', 'the', 'botswana', 'diamond', 'that', 'the', 'rock', 'has', 'a', 'sizable', 'amount', 'of', 'water', 'at', 'a', 'depth', 'of', 'more', 'than', 'kilometres', 'share', 'your', 'manuscript', 'httpstcoslfvdmdacc', 'for', 'publishing', 'in', 'our', 'journal', 'article', 'research', 'ecology', 'geochemical', 'climate', 'global', 'news', 'httpstcozyqhgihhh']","['scientists', 'learned', 'botswana', 'diamond', 'rock', 'sizable', 'amount', 'water', 'depth', 'kilometres', 'share', 'manuscript', 'httpstcoslfvdmdacc', 'publishing', 'journal', 'article', 'research', 'ecology', 'geochemical', 'climate', 'global', 'news', 'httpstcozyqhgihhh']","['scientist', 'learn', 'botswana', 'diamond', 'rock', 'sizabl', 'amount', 'water', 'depth', 'kilometr', 'share', 'manuscript', 'httpstcoslfvdmdacc', 'publish', 'journal', 'articl', 'research', 'ecolog', 'geochem', 'climat', 'global', 'news', 'httpstcozyqhgihhh']","['scientist', 'learned', 'botswana', 'diamond', 'rock', 'sizable', 'amount', 'water', 'depth', 'kilometre', 'share', 'manuscript', 'httpstcoslfvdmdacc', 'publishing', 'journal', 'article', 'research', 'ecology', 'geochemical', 'climate', 'global', 'news', 'httpstcozyqhgihhh']"
75,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
76,"RT @MikeHudema: Keep in mind, the heatwaves, wildfires, droughts happening across the world are within ""safe"" climate change of 1.2°C warmi…",RT MikeHudema Keep in mind the heatwaves wildfires droughts happening across the world are within safe climate change of °C warmi…,"['rt', 'mikehudema', 'keep', 'in', 'mind', 'the', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'the', 'world', 'are', 'within', 'safe', 'climate', 'change', 'of', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwav', 'wildfir', 'drought', 'happen', 'across', 'world', 'within', 'safe', 'climat', 'chang', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfire', 'drought', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']"
77,"RT @IFPRISAO: #HappeningNow 
Women farmers are a crucial resource in #agriculture &amp; to build sustainable, #climate-resilient #foodsystems.…","RT IFPRISAO HappeningNow 
Women farmers are a crucial resource in agriculture amp to build sustainable climateresilient foodsystems…","['rt', 'ifprisao', 'happeningnow', 'women', 'farmers', 'are', 'a', 'crucial', 'resource', 'in', 'agriculture', 'amp', 'to', 'build', 'sustainable', 'climateresilient', 'foodsystems', '']","['rt', 'ifprisao', 'happeningnow', 'women', 'farmers', 'crucial', 'resource', 'agriculture', 'amp', 'build', 'sustainable', 'climateresilient', 'foodsystems', '']","['rt', 'ifprisao', 'happeningnow', 'women', 'farmer', 'crucial', 'resourc', 'agricultur', 'amp', 'build', 'sustain', 'climateresili', 'foodsystem', '']","['rt', 'ifprisao', 'happeningnow', 'woman', 'farmer', 'crucial', 'resource', 'agriculture', 'amp', 'build', 'sustainable', 'climateresilient', 'foodsystems', '']"
78,"“Fairness and togetherness are needed to bring about peace, love and prosperity in this world,” said Mia Mottley, prime minister of Barbados. “And this is not romanticism. These are hard realities that simply require decisions.”
#Climate #Policy #WellBeing
https://t.co/FVXpTymyi6","“Fairness and togetherness are needed to bring about peace love and prosperity in this world” said Mia Mottley prime minister of Barbados “And this is not romanticism These are hard realities that simply require decisions”
Climate Policy WellBeing
httpstcoFVXpTymyi","['', 'fairness', 'and', 'togetherness', 'are', 'needed', 'to', 'bring', 'about', 'peace', 'love', 'and', 'prosperity', 'in', 'this', 'world', 'said', 'mia', 'mottley', 'prime', 'minister', 'of', 'barbados', 'and', 'this', 'is', 'not', 'romanticism', 'these', 'are', 'hard', 'realities', 'that', 'simply', 'require', 'decisions', 'climate', 'policy', 'wellbeing', 'httpstcofvxptymyi']","['', 'fairness', 'togetherness', 'needed', 'bring', 'peace', 'love', 'prosperity', 'world', 'said', 'mia', 'mottley', 'prime', 'minister', 'barbados', 'romanticism', 'hard', 'realities', 'simply', 'require', 'decisions', 'climate', 'policy', 'wellbeing', 'httpstcofvxptymyi']","['', 'fair', 'togeth', 'need', 'bring', 'peac', 'love', 'prosper', 'world', 'said', 'mia', 'mottley', 'prime', 'minist', 'barbado', 'romantic', 'hard', 'realiti', 'simpli', 'requir', 'decis', 'climat', 'polici', 'wellb', 'httpstcofvxptymyi']","['', 'fairness', 'togetherness', 'needed', 'bring', 'peace', 'love', 'prosperity', 'world', 'said', 'mia', 'mottley', 'prime', 'minister', 'barbados', 'romanticism', 'hard', 'reality', 'simply', 'require', 'decision', 'climate', 'policy', 'wellbeing', 'httpstcofvxptymyi']"
79,"RT @annackeenan: It’s been 2.5 days since Hurricane #Fiona hit. 

My rural community, like most of #PEI, lost power.

I want to talk about…","RT annackeenan It’s been  days since Hurricane Fiona hit 

My rural community like most of PEI lost power

I want to talk about…","['rt', 'annackeenan', 'it', 's', 'been', 'days', 'since', 'hurricane', 'fiona', 'hit', 'my', 'rural', 'community', 'like', 'most', 'of', 'pei', 'lost', 'power', 'i', 'want', 'to', 'talk', 'about', '']","['rt', 'annackeenan', 'days', 'since', 'hurricane', 'fiona', 'hit', 'rural', 'community', 'like', 'pei', 'lost', 'power', 'want', 'talk', '']","['rt', 'annackeenan', 'day', 'sinc', 'hurrican', 'fiona', 'hit', 'rural', 'commun', 'like', 'pei', 'lost', 'power', 'want', 'talk', '']","['rt', 'annackeenan', 'day', 'since', 'hurricane', 'fiona', 'hit', 'rural', 'community', 'like', 'pei', 'lost', 'power', 'want', 'talk', '']"
80,RT @HVWritersCenter: Join @BK_Fischer on October 22 for a FREE multigenerational (age 12+) ECO WRITING workshop! You'll start at HVWC &amp; wal…,RT HVWritersCenter Join BKFischer on October  for a FREE multigenerational age  ECO WRITING workshop Youll start at HVWC amp wal…,"['rt', 'hvwriterscenter', 'join', 'bkfischer', 'on', 'october', 'for', 'a', 'free', 'multigenerational', 'age', 'eco', 'writing', 'workshop', 'youll', 'start', 'at', 'hvwc', 'amp', 'wal', '']","['rt', 'hvwriterscenter', 'join', 'bkfischer', 'october', 'free', 'multigenerational', 'age', 'eco', 'writing', 'workshop', 'youll', 'start', 'hvwc', 'amp', 'wal', '']","['rt', 'hvwriterscent', 'join', 'bkfischer', 'octob', 'free', 'multigener', 'age', 'eco', 'write', 'workshop', 'youll', 'start', 'hvwc', 'amp', 'wal', '']","['rt', 'hvwriterscenter', 'join', 'bkfischer', 'october', 'free', 'multigenerational', 'age', 'eco', 'writing', 'workshop', 'youll', 'start', 'hvwc', 'amp', 'wal', '']"
81,"Islands like #GrandCayman in the #Caribbean demonstrate the importance of energy independence in the face of #climate change. @WartsilaEnergy's 2 x 10MW/10MWh #EnergyStorage systems accelerate #decarbonisation while lowering energy costs and improving grid reliability.
#NetZero https://t.co/Lhw9psPjlY","Islands like GrandCayman in the Caribbean demonstrate the importance of energy independence in the face of climate change WartsilaEnergys  x MWMWh EnergyStorage systems accelerate decarbonisation while lowering energy costs and improving grid reliability
NetZero httpstcoLhwpsPjlY","['islands', 'like', 'grandcayman', 'in', 'the', 'caribbean', 'demonstrate', 'the', 'importance', 'of', 'energy', 'independence', 'in', 'the', 'face', 'of', 'climate', 'change', 'wartsilaenergys', 'x', 'mwmwh', 'energystorage', 'systems', 'accelerate', 'decarbonisation', 'while', 'lowering', 'energy', 'costs', 'and', 'improving', 'grid', 'reliability', 'netzero', 'httpstcolhwpspjly']","['islands', 'like', 'grandcayman', 'caribbean', 'demonstrate', 'importance', 'energy', 'independence', 'face', 'climate', 'change', 'wartsilaenergys', 'x', 'mwmwh', 'energystorage', 'systems', 'accelerate', 'decarbonisation', 'lowering', 'energy', 'costs', 'improving', 'grid', 'reliability', 'netzero', 'httpstcolhwpspjly']","['island', 'like', 'grandcayman', 'caribbean', 'demonstr', 'import', 'energi', 'independ', 'face', 'climat', 'chang', 'wartsilaenergi', 'x', 'mwmwh', 'energystorag', 'system', 'acceler', 'decarbonis', 'lower', 'energi', 'cost', 'improv', 'grid', 'reliabl', 'netzero', 'httpstcolhwpspjli']","['island', 'like', 'grandcayman', 'caribbean', 'demonstrate', 'importance', 'energy', 'independence', 'face', 'climate', 'change', 'wartsilaenergys', 'x', 'mwmwh', 'energystorage', 'system', 'accelerate', 'decarbonisation', 'lowering', 'energy', 'cost', 'improving', 'grid', 'reliability', 'netzero', 'httpstcolhwpspjly']"
82,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
83,"RT @NorthernComd_IA: #Climate may change; Adversaries may change; Places may change, but responsibility of protecting the #Country never ch…",RT NorthernComdIA Climate may change Adversaries may change Places may change but responsibility of protecting the Country never ch…,"['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversaries', 'may', 'change', 'places', 'may', 'change', 'but', 'responsibility', 'of', 'protecting', 'the', 'country', 'never', 'ch', '']","['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversaries', 'may', 'change', 'places', 'may', 'change', 'responsibility', 'protecting', 'country', 'never', 'ch', '']","['rt', 'northerncomdia', 'climat', 'may', 'chang', 'adversari', 'may', 'chang', 'place', 'may', 'chang', 'respons', 'protect', 'countri', 'never', 'ch', '']","['rt', 'northerncomdia', 'climate', 'may', 'change', 'adversary', 'may', 'change', 'place', 'may', 'change', 'responsibility', 'protecting', 'country', 'never', 'ch', '']"
84,"RT @_GlobalCrisis_: ❗️Seconds From #DISASTER! 
The statistics of casualties and damage are ever increasing, and people get no protection fr…","RT GlobalCrisis ❗️Seconds From DISASTER 
The statistics of casualties and damage are ever increasing and people get no protection fr…","['rt', 'globalcrisis', 'seconds', 'from', 'disaster', 'the', 'statistics', 'of', 'casualties', 'and', 'damage', 'are', 'ever', 'increasing', 'and', 'people', 'get', 'no', 'protection', 'fr', '']","['rt', 'globalcrisis', 'seconds', 'disaster', 'statistics', 'casualties', 'damage', 'ever', 'increasing', 'people', 'get', 'protection', 'fr', '']","['rt', 'globalcrisi', 'second', 'disast', 'statist', 'casualti', 'damag', 'ever', 'increas', 'peopl', 'get', 'protect', 'fr', '']","['rt', 'globalcrisis', 'second', 'disaster', 'statistic', 'casualty', 'damage', 'ever', 'increasing', 'people', 'get', 'protection', 'fr', '']"
85,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
86,"#Climate Costs Climb - Isn’t it time for rich nations to pay the communities that they have helped to drown? 

https://t.co/0VdIksSN6r","Climate Costs Climb  Isn’t it time for rich nations to pay the communities that they have helped to drown 

httpstcoVdIksSNr","['climate', 'costs', 'climb', 'isn', 't', 'it', 'time', 'for', 'rich', 'nations', 'to', 'pay', 'the', 'communities', 'that', 'they', 'have', 'helped', 'to', 'drown', 'httpstcovdikssnr']","['climate', 'costs', 'climb', 'time', 'rich', 'nations', 'pay', 'communities', 'helped', 'drown', 'httpstcovdikssnr']","['climat', 'cost', 'climb', 'time', 'rich', 'nation', 'pay', 'commun', 'help', 'drown', 'httpstcovdikssnr']","['climate', 'cost', 'climb', 'time', 'rich', 'nation', 'pay', 'community', 'helped', 'drown', 'httpstcovdikssnr']"
