text,author_id,created_at,en
"RT @fbdcitizens: सेक्टर 19 वर्धमान मॉल के बाद ऐसे पॉल्युशन कम किया जाता है!

 #Faridabad #Pollution #AQI #MCF #AirPollution https://t.co/x9…",1515994599633784836,2022-11-08 14:49:50+00:00,hi
"सेक्टर 19 वर्धमान मॉल के बाद ऐसे पॉल्युशन कम किया जाता है!

 #Faridabad #Pollution #AQI #MCF #AirPollution https://t.co/x9we5gKylo",1506539428491108353,2022-11-08 14:49:45+00:00,hi
"RT @htlucknow: Uttar Pradesh | Thick layer of smog envelopes Ghaziabad amid worsening #AirPollution

(ANI) https://t.co/jVn65eBq95",1406652655401725958,2022-11-08 14:49:28+00:00,en
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,1119903603702030337,2022-11-08 14:49:12+00:00,en
"That's great, the level is below 5 ugr/m3. Temperature is 15.80 C. Wind direction is S. Dust level #PM10 is: 2.63ugr/m3. Dust level #PM2.5 is: 0.90ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 14:49:05+00:00,en
RT @CleanAirCAC: #DYK #airpollution and #climate emissions share sources? That’s why the focused reduction of air pollutants is critical to…,1119903603702030337,2022-11-08 14:48:48+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1552343273020309504,2022-11-08 14:46:17+00:00,en
"RT @ANI: #WATCH | Punjab: Stubble burning continues in the fields of Bathinda (05.11)

#AirPollution https://t.co/caAUnnLgPJ",2722163443,2022-11-08 14:46:11+00:00,en
"RT @GAHP_Global: #COP27 began yesterday in Sharm el-Sheikh, Egypt. We urgently need to pay attention to how #AirPollution and #ClimateChang…",1496928693511413762,2022-11-08 14:45:59+00:00,en
"RT @LSHTM_Planet: Join @LSHTM, @YLabsGlobal, @UrbanBetter, @UNICEF, @IYCM &amp; the Latin American Coalition for Clean Air tomorrow @CYPavilion…",722173363297193984,2022-11-08 14:45:44+00:00,en
RT @CleanAirCAC: How can we fix the disconnect between local action and national climate commitments? Listen to suggestions from panelists…,1270092048838860801,2022-11-08 14:43:35+00:00,en
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1430549618,2022-11-08 14:43:33+00:00,en
"RT @WHO: Every year, exposure to #AirPollution causes millions of deaths.
 
To save lives and achieve #HealthForAll, let's align our effort…",1410155605696946179,2022-11-08 14:43:19+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1238995533642878976,2022-11-08 14:43:12+00:00,en
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,411259623,2022-11-08 14:42:48+00:00,en
"Don't forget to say hello to Markes' Damien Cull and Hannah Calder if you're at #AirMon in #BristolCity 

#AirQuality #AirPollution https://t.co/IfCyeeN79o",57016387,2022-11-08 14:42:32+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1230478857234456576,2022-11-08 14:41:50+00:00,en
"RT @SamuelGuizani: Why are you using Twitter ?
To #SaveTheEarth !

How is it possible ?
I share information &amp; solutions about #climateChang…",232309181,2022-11-08 14:40:20+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",1284757949554937857,2022-11-08 14:40:15+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",1025044690083573760,2022-11-08 14:39:56+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1215981262415908865,2022-11-08 14:38:11+00:00,en
"RT @EnterClimate: This is the only way to minimize your exposure to #air pollution. Although #pollution cannot be eliminated entirely, we c…",2253356648,2022-11-08 14:38:10+00:00,en
RT @CleanAirCAC: #DYK #airpollution and #climate emissions share sources? That’s why the focused reduction of air pollutants is critical to…,1324932873166544898,2022-11-08 14:37:38+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,114004599,2022-11-08 14:35:29+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",1482088253234708480,2022-11-08 14:35:10+00:00,en
"RT @TNNavbharat: #BreakingNow: इस साल पंजाब में जली रिकॉर्डतोड़ पराली, 2021 के मुकाबले 30 फिसदी ज्यादा पराली जली

ज्यादा जानकारी दे रहे हैं…",1023221488600506368,2022-11-08 14:34:57+00:00,hi
"Lahore is on top of the list of the most polluted cities in the world, according to air pollution data released by the US Air Quality Index.

#news #lahore #pakistan #pollution #airpollution #karachi #health

#thecorrespondentpk https://t.co/VXDh3jD0ZZ",1311237093897666562,2022-11-08 14:34:04+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1479704829224095746,2022-11-08 14:33:05+00:00,en
"Want to learn about your respiratory health? Do you live in London?

We're looking for people living with asthma as well as people without asthma to help us #research the impact of #airpollution on personal #health in urban environments.

Find out more👉 https://t.co/pevGjqflsE https://t.co/ZJVOJx4ZXn",356494912,2022-11-08 14:32:54+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1371449623265513476,2022-11-08 14:32:54+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",1080465007350112256,2022-11-08 14:31:48+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1380800416154218497,2022-11-08 14:31:27+00:00,en
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,1574661792256577537,2022-11-08 14:30:44+00:00,en
"COP26 held in Glasgow last year saw nations come together to formulate plans and pledges to combat the #ClimateCrisis, but just how much progress has been made since then?  
#COP27 #AirPollution #ClimateEmergency 
https://t.co/zerDWOEXVt",550901295,2022-11-08 14:30:22+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",205789878,2022-11-08 14:30:21+00:00,en
"@YLabsGlobal is working with parents like Mary in Nairobi, along with @LSHTM, and other African cities to elevate young parents’ stories, visions, and calls for clean air and climate action.
 
Read more: https://t.co/t2729bexsK 

#COP27  #ClimateAction #AirPollution",722173363297193984,2022-11-08 14:29:52+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,289970343,2022-11-08 14:28:22+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",59352420,2022-11-08 14:23:50+00:00,en
"@ArvindKejriwal @BhagwantMann it's still going on full scale, what your govts are doing? #airpollution https://t.co/K3XVchUboB",850408471967158273,2022-11-08 14:22:32+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1253418451416170503,2022-11-08 14:19:43+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,357464663,2022-11-08 14:19:20+00:00,en
"That's great, the level is below 5 ugr/m3. Temperature is 15.90 C. Wind direction is S. Dust level #PM10 is: 3.78ugr/m3. Dust level #PM2.5 is: 0.90ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 14:19:05+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1577058077718634496,2022-11-08 14:18:20+00:00,en
"RT @icareforlungs: ""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravage…",1261092368,2022-11-08 14:15:28+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,2519730320,2022-11-08 14:14:49+00:00,en
"RT @UNDP_Kosovo: Through field research🔍 &amp; direct community engagement👥, @UNVolunteers are as of today ready to explore communities’ needs…",960854154641117184,2022-11-08 14:14:17+00:00,en
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1557889177764581377,2022-11-08 14:13:55+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",1227502007675576321,2022-11-08 14:12:48+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,1508341572257337344,2022-11-08 14:10:06+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1130506925379006464,2022-11-08 14:09:54+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1471798208556769283,2022-11-08 14:09:38+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",333290715,2022-11-08 14:08:37+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",164263382,2022-11-08 14:07:56+00:00,en
#Punjab | Thick layer of smog envelops parts of #Bathinda amid #AirPollution https://t.co/FJSkrJzUCA,3638215945,2022-11-08 14:07:51+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1297000544058236928,2022-11-08 14:07:42+00:00,en
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,1583570548583550987,2022-11-08 14:05:18+00:00,en
"""When we stop #airpollution, we will save millions of lives, trillions of dollars and future generations from the ravages of #climatechange."" - Dr. Arvind Kumar @kdrarvind @ #COP27 https://t.co/HGHEL5xNcE",821626800560369670,2022-11-08 14:04:55+00:00,en
Climat : Emmanuel Macron reçoit les industriels les plus émetteurs de gaz à effet de serre https://t.co/42y3Ytrdk4 #airpollution #pollutionair #QAI #IAQ,1173877389241323521,2022-11-08 14:03:46+00:00,fr
"Lyon : Le parc de la Tête d'or en force, les Terreaux en chanson… Ce qui vous attend lors ... https://t.co/aq3ZB28WC1 #airpollution #pollutionair #QAI #IAQ",1173877389241323521,2022-11-08 14:03:45+00:00,fr
"RT @courtghoward: Urban heat island at #COP27:
Incentive for delegates to advocate for life-saving #Adaptation solutions like:🌳🌴🌲!
⬇️heat i…",1081107354,2022-11-08 14:03:08+00:00,en
Higher exposure to traffic related pollution linked to dementia @GreenJournal #Neurology #airpollution #dementia #pollution #AmericanAcademyofNeurology https://t.co/yIIUBujziW,3246541758,2022-11-08 14:02:45+00:00,en
RT @CovidEraCaveman: @TimesNow Im sorry but do people of #delhi have an #AQI problem or an #IQ problem first solve the #AirPollution crisis…,102385392,2022-11-08 14:02:07+00:00,en
"RT @JagranNews: सर्वाधिक प्रदूषित भारतीय शहरों की लिस्ट जारी, पहला नाम दिल्ली नहीं बल्कि बिहार का कटिहार

#AirPollution #AQI #Bihar #Delhi…",1467532685023191043,2022-11-08 14:02:05+00:00,hi
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",839486953603141632,2022-11-08 14:01:06+00:00,en
"RT @theLahorewala: @icareforlungs in Delhi studied effects of #Airpollution on Lungs. Goes for #Lahore.

Age of patients
50-60y (1998)
30-4…",821626800560369670,2022-11-08 14:00:51+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1389447345738113024,2022-11-08 14:00:27+00:00,en
"RT @CleanAirFund: Some African cities will see the economic costs of #AirPollution increase 600% by 2040.

But implementing clean air polic…",1552703602921246722,2022-11-08 14:00:02+00:00,en
"सर्वाधिक प्रदूषित भारतीय शहरों की लिस्ट जारी, पहला नाम दिल्ली नहीं बल्कि बिहार का कटिहार

#AirPollution #AQI #Bihar #Delhi 

https://t.co/BOoDtV8mPe",64639742,2022-11-08 14:00:01+00:00,hi
"वायु प्रदूषण का नाम सुनते ही हम सबके जेहन में सबसे पहले दिल्ली का नाम आता है, लेकिन आप जानकर चौंक जाएंगे कि देश का सबसे प्रदूषित शहर दिल्ली नहीं है-

#AirPollution #Delhi #India 

https://t.co/zJbrkE1vYZ",39240673,2022-11-08 13:59:35+00:00,hi
@elonmusk pls buy Paraali from Punjab and Haryana it’s hurting us too much at Delhi and u can use it for Starlink #AirPollution,2909659207,2022-11-08 13:59:16+00:00,en
"RT @DrGaryFuller: 70 years ago, fuel shortages were a factor in London's Great Smog. Will this year's fuel crisis also lead to #airpollutio…",1433743253740871687,2022-11-08 13:58:55+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",301969350,2022-11-08 13:58:15+00:00,en
RT @OlivierFJB: Et si l'explosion des cas de Parkinson et Alzheimer était causée par les polluants de notre environnement ? #microplastique…,1430086345377075209,2022-11-08 13:57:17+00:00,fr
"या तो इससे लड़ो या मारो #hindi #hindinews #latestnews #news #newstoday #viral #newstatus #newshorts #delhi #delhincr #air #airpollution #toxic #school #schools #elderly #health #hospital #asthma #heart #stomach #lungs #medicine #airpurifier #shocking 

80 Percent Delhi NCR https://t.co/lhFrJvVfua",1477487327534620673,2022-11-08 13:56:56+00:00,und
"RT @AirQoProject: What critical role can young people play in devising #climate and public health solutions? Let's discuss &amp; 
don’t miss th…",33277840,2022-11-08 13:56:55+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",88902279,2022-11-08 13:56:28+00:00,en
RT @OlivierFJB: Futur plan AIR de @iledefrance : des discussions passionnantes avec le groupe @IDF_Rassemblee. Pour ou contre la #ZFE ? Com…,1430086345377075209,2022-11-08 13:55:29+00:00,fr
"RT @WHOSEARO: If you are vulnerable, ensure you reduce your exposure to #airpollution. Consult your doctor 👩🏾‍⚕️👨🏾‍⚕️ if you experience bre…",839486953603141632,2022-11-08 13:53:27+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",2659268635,2022-11-08 13:53:18+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1149765064943198208,2022-11-08 13:53:01+00:00,en
"RT @CleanAirFund: Some African cities will see the economic costs of #AirPollution increase 600% by 2040.

But implementing clean air polic…",988745006549815296,2022-11-08 13:52:12+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",1478709621086818305,2022-11-08 13:50:10+00:00,en
"That's great, the level is below 5 ugr/m3. Temperature is 16.20 C. Wind direction is S. Dust level #PM10 is: 4.10ugr/m3. Dust level #PM2.5 is: 1.48ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 13:49:05+00:00,en
"RT @actgrants: As a #venturephilanthropy platform, we provide #grants to catalyse #entrepreneurs who are pioneering #innovativesolutions to…",1434082422593757184,2022-11-08 13:46:41+00:00,en
"RT @Innov_Geosci: Check out our latest issue in @The_InnovationJ
Volume 3, Issue 6 is now online!
https://t.co/IAr7H3lj1F

#sustainabledeve…",1455593381132865537,2022-11-08 13:46:29+00:00,en
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1482159302601236482,2022-11-08 13:45:11+00:00,en
"RT @AdvKKaushik: If you think Delhi is polluted, think again...

On Sunday, reported #AQI was as below -
323 - #NaviMumbai 
322 - #Delhi

#…",353533788,2022-11-08 13:44:59+00:00,en
"RT @News18MP: भोपाल- प्रदेश में लगातार बढ़ रहा एयर पॉल्यूशन, केंद्रीय प्रदूषण नियंत्रण बोर्ड ने जारी की रिपार्ट, ग्वालियर में सबसे ज्यादा…",991642891993825280,2022-11-08 13:44:59+00:00,hi
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,166955719,2022-11-08 13:44:41+00:00,en
"RT @SEIresearch: Today is #WorldVentil8Day!

Good air flow is important to remove #AirPollutants generated inside buildings.  

The INGENIO…",220570754,2022-11-08 13:42:37+00:00,en
"RT @AdvKKaushik: If you think Delhi is polluted, think again...

On Sunday, reported #AQI was as below -
323 - #NaviMumbai 
322 - #Delhi

#…",1516438198242934789,2022-11-08 13:41:31+00:00,en
"RT @UNDP_Kosovo: Through field research🔍 &amp; direct community engagement👥, @UNVolunteers are as of today ready to explore communities’ needs…",809434676427374592,2022-11-08 13:41:21+00:00,en
"RT @AdvKKaushik: If you think Delhi is polluted, think again...

On Sunday, reported #AQI was as below -
323 - #NaviMumbai 
322 - #Delhi

#…",74212891,2022-11-08 13:41:06+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1224781323274842112,2022-11-08 13:40:09+00:00,en
"RT @SEIresearch: Today is #WorldVentil8Day!

Good air flow is important to remove #AirPollutants generated inside buildings.  

The INGENIO…",981425370,2022-11-08 13:40:01+00:00,en
"RT @CleanAirClassrm: #COVIDIsAirborne 
UK Govt 
SHOULD
Protect the most Vulnerable in Society

90% time indoors
CYP largely at school
@DrGa…",4893115816,2022-11-08 13:39:59+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,555227531,2022-11-08 13:39:27+00:00,en
"RT @AirQoProject: What critical role can young people play in devising #climate and public health solutions? Let's discuss &amp; 
don’t miss th…",1143130973460152320,2022-11-08 13:39:22+00:00,en
"Today is #WorldVentil8Day!

Good air flow is important to remove #AirPollutants generated inside buildings.  

The INGENIOUS project investigates #AirPollution in homes: it's sources, interactions and health affects, and how we can tackle it.

Read more: https://t.co/7dozIWiNhT https://t.co/xEUjRdLZmR",63135089,2022-11-08 13:37:00+00:00,en
"RT @DPCC_pollution: Health Advisory for general public with the deteriorating air quality in Delhi
#AirPollution #StubbleBurning #construct…",1220981885658071040,2022-11-08 13:36:50+00:00,en
RT @TTPNewsOnline: #Delhi में पटाखों पर प्रतिबंध के बावजूद दिवाली की रात खूब आतिशबाजी हुई। देर रात तक पटाखों की शोर सुनाई दी। नतीजतन दिल्ली…,1243406152886439937,2022-11-08 13:32:19+00:00,hi
"विकास के पहिये के नीचे पीसता पर्यावरण
.
https://t.co/ce5rkD0HJq
.
.
.
.
.
.

.
#airpollution #pollution #environment #climatechange #cleanair #airquality #saveearth #nature #india #globalwarming #savetheplanet #pollutionfree #savewater #gogreen  #sustainability",2609489564,2022-11-08 13:32:15+00:00,hi
"RT @TTPNewsOnline: दिवाली पर जमकर फूटे पटाखे, दिल्ली ही हवा हुई जहरीली, नोएडा का भी बुरा हाल, डरा रहा AQI #Diwali    #DelhiNCR #AirPollutio…",1243406152886439937,2022-11-08 13:32:07+00:00,hi
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1044414189517729793,2022-11-08 13:31:08+00:00,en
"RT @The_InnovationJ: Check out our latest issue in @The_InnovationJ!
Volume 3, Issue 6 is now online!
https://t.co/r9ysuC4dH5
#sustainabled…",1485517089653755905,2022-11-08 13:30:58+00:00,en
"A total of 29,400 stubble-burning events were detected in Punjab this year. In Haryana, it was 2,530. The difference between the numbers in the respective states is stark. Why is it so?

#AirPollution #Haryana  https://t.co/YtVR9Ijqs6",2392031700,2022-11-08 13:30:31+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1096840213190475781,2022-11-08 13:30:18+00:00,en
"വായു മലിനീകരണം കാരണം ലോകത്തിലാദ്യമായി മരണപെട്ട പെൺകുട്ടി 
For more videos Visit : https://t.co/ej1UWpYMcj
#ellakissidebrah #airpollution #zeemalayalamnews https://t.co/KzzfnXPyNo",722000317882052609,2022-11-08 13:30:00+00:00,ml
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,778103551792934913,2022-11-08 13:29:50+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1211745958452576256,2022-11-08 13:29:37+00:00,en
"RT @mvollmer1: This Device Can Turn #AirPollution Into Ink ✍️

#renewables #techforgood #innovation #Digital #fintech #innovation #tech #CE…",99674560,2022-11-08 13:29:20+00:00,en
RT @kavitaashok1969: dilli bhagwan bharose #airpollution inputs with @malhotravineet7 @NewsX https://t.co/dpbM6Y72uh,2464802257,2022-11-08 13:28:35+00:00,hi
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,439107757,2022-11-08 13:28:35+00:00,en
"RT @WRIIndia: Home to 22 of the world's 30 most polluted cities, India's population breathes air that is at least 10 times more polluted th…",1272431637343596544,2022-11-08 13:28:35+00:00,en
"RT @UNDP_Kosovo: Through field research🔍 &amp; direct community engagement👥, @UNVolunteers are as of today ready to explore communities’ needs…",58773772,2022-11-08 13:28:07+00:00,en
RT @timesofindia: #Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/op3ohMtEzE,1219605913,2022-11-08 13:27:52+00:00,en
RT @EllaRobertaFdn: “It’s a public health disaster.” Another clip from Rosamund’s interview with @MayorofLondon @SadiqKhan on #airpollution…,1274402726,2022-11-08 13:27:50+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,361330019,2022-11-08 13:27:21+00:00,en
"RT @DrRanisharma21: Where is grap, improvement? We r living in gas chamber @ArvindKejriwal @AapKaGopalRai @sunitanar @CPCB_OFFICIAL @narend…",721001518602686464,2022-11-08 13:26:25+00:00,en
"If you think Delhi is polluted, think again...

On Sunday, reported #AQI was as below -
323 - #NaviMumbai 
322 - #Delhi

#mumbai #AirPollution https://t.co/gm8PbAikfq",2356909290,2022-11-08 13:26:16+00:00,en
"Every day is #WorldEnvironmentDay for us
Read: https://t.co/Nl9EO3w7Ym

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #Green #GlobalWarming #ClimateChange #Shramdaan #Afforestation #ClimateAction #WMTCBlog https://t.co/0mGMEEYQvo",487662656,2022-11-08 13:26:10+00:00,en
RT @OlivierFJB: Futur plan AIR de @iledefrance : des discussions passionnantes avec le groupe @IDF_Rassemblee. Pour ou contre la #ZFE ? Com…,218887179,2022-11-08 13:24:12+00:00,fr
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1423984600443801602,2022-11-08 13:24:12+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,3934467207,2022-11-08 13:23:48+00:00,en
"🌿 New quick fact video from Green is You on pollinating insects &amp; #airpollution – enjoy it and have a great week! 😀 
#video #pollinators #insect #flower #GreenisYou https://t.co/hf7iodxOun",849825304529039361,2022-11-08 13:23:43+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,2267171892,2022-11-08 13:23:17+00:00,en
"RT @AdvindH: Can air pollution cause cancer? Who is at high risk? What you need to know.
To know more visit- https://t.co/eoRfbBL32f

#AirP…",185566410,2022-11-08 13:22:57+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1445125542781407234,2022-11-08 13:22:41+00:00,en
RT @timesofindia: #Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/op3ohMtEzE,1074718279531298817,2022-11-08 13:22:28+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,1562460169199820800,2022-11-08 13:22:27+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1219605913,2022-11-08 13:22:09+00:00,en
"Futur plan AIR de @iledefrance : des discussions passionnantes avec le groupe @IDF_Rassemblee. Pour ou contre la #ZFE ? Comment mieux accompagner les collectivités, ou les agriculteurs ? SDRIF-E, ERP, Pollens... Des chantiers passionnants ! #AIR #AirPollution https://t.co/Q7XCJeM4sp",41811028,2022-11-08 13:21:39+00:00,fr
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1541282135382065152,2022-11-08 13:21:25+00:00,en
"#Delhi: राष्ट्रीय राजधानी में वायु की गुणवत्ता 'खराब' श्रेणी में बनी हुई है। तस्वीरें कर्तव्य पथ की हैं।

#AQI @TheArvindPandey
 #AirPollution #DelhiPollution https://t.co/BrrFRlo7ja",1426497603034746880,2022-11-08 13:20:45+00:00,hi
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",752545998778413056,2022-11-08 13:20:38+00:00,en
#Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/op3ohMtEzE,134758540,2022-11-08 13:20:29+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1512329168960303105,2022-11-08 13:20:11+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1487822922962313216,2022-11-08 13:20:00+00:00,en
"That's great, the level is below 5 ugr/m3. Temperature is 16.00 C. Wind direction is undefined. Dust level #PM10 is: 2.35ugr/m3. Dust level #PM2.5 is: 1.30ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 13:19:13+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,79099144,2022-11-08 13:19:09+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,1435444546318524418,2022-11-08 13:18:29+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,704565286981087232,2022-11-08 13:18:20+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,98940331,2022-11-08 13:18:15+00:00,en
